prot1,prot2,distance
35,34,98.43
35,36,165.34
35,37,196.70
35,38,177.64
35,39,162.23
35,40,107.98
35,41,322.22
35,42,192.34
35,43,209.08
35,44,190.85
35,45,17.68
35,46,326.23
35,47,190.85
35,48,34.65
35,49,241.20
35,50,279.72
35,51,179.91
35,52,246.83
35,53,210.29
35,54,180.35
35,55,326.23
35,56,nan
35,57,130.58
35,58,249.62
35,59,184.35
35,60,204.20
35,61,130.58
35,62,52.48
35,63,107.98
35,64,67.64
35,65,199.23
35,66,279.72
35,67,260.66
35,68,203.71
35,69,216.24
35,70,192.34
35,71,241.20
35,72,179.91
35,73,249.62
35,74,165.34
35,75,150.29
35,76,326.23
35,77,194.66
35,78,89.75
35,79,235.51
35,80,252.39
35,81,236.23
35,82,182.14
35,83,180.35
35,84,203.71
35,85,201.73
35,86,241.20
35,87,190.00
35,88,37.00
35,89,204.20
35,90,179.53
35,91,190.00
35,92,74.45
35,93,209.08
35,94,160.27
35,95,81.79
35,96,220.91
35,97,93.99
35,98,169.41
35,99,249.62
36,0,134.75
36,1,37.00
36,2,137.18
36,3,236.23
36,4,129.09
36,5,186.54
36,6,314.30
36,7,nan
36,8,314.30
36,9,279.72
36,10,179.91
36,11,199.23
36,12,190.00
36,13,137.04
36,14,128.71
36,15,186.54
36,16,173.23
36,17,286.06
36,18,55.33
36,19,257.91
36,20,246.83
36,21,226.09
36,22,165.34
36,23,233.72
36,24,118.61
36,25,129.09
36,26,113.15
36,27,152.21
36,28,64.41
36,29,255.16
36,30,156.91
36,31,186.54
36,32,326.23
36,33,85.69
36,34,154.26
36,35,165.34
36,37,397.21
36,38,236.23
36,39,17.68
36,40,146.03
36,41,213.87
36,42,203.71
36,43,231.19
36,44,113.15
36,45,165.34
36,46,318.24
36,47,233.72
36,48,175.35
36,49,233.72
36,50,236.23
36,51,78.05
36,52,282.89
36,53,216.24
36,54,231.19
36,55,246.83
36,56,148.02
36,57,146.03
36,58,286.06
36,59,203.71
36,60,212.98
36,61,175.35
36,62,196.96
36,63,175.35
36,64,152.21
36,65,173.23
36,66,165.34
36,67,nan
36,68,98.43
36,69,118.61
36,70,190.85
36,71,255.16
36,72,98.43
36,73,223.51
36,74,17.68
36,75,255.16
36,76,137.04
36,77,55.33
36,78,184.35
36,79,177.64
36,80,196.96
36,81,318.24
36,82,218.58
36,83,231.19
36,84,233.72
36,85,194.66
36,86,255.16
36,87,213.87
36,88,136.47
36,89,286.06
36,90,137.18
36,91,279.72
36,92,196.96
36,93,32.35
36,94,138.46
36,95,152.21
36,96,255.16
36,97,186.54
36,98,199.23
36,99,267.04
37,0,nan
37,1,282.89
37,2,204.20
37,3,209.08
37,4,185.23
37,5,390.53
37,6,252.39
37,7,93.99
37,8,194.66
37,9,215.65
37,10,255.16
37,11,nan
37,12,190.85
37,13,238.37
37,14,199.23
37,15,397.21
37,16,148.02
37,17,286.06
37,18,233.72
37,19,252.39
37,20,209.08
37,21,270.21
37,22,211.49
37,23,30.11
37,24,218.29
37,25,199.23
37,26,190.00
37,27,199.23
37,28,233.72
37,29,226.09
37,30,236.23
37,31,255.16
37,32,211.49
37,33,184.35
37,34,211.49
37,35,196.70
37,36,397.21
37,38,209.08
37,39,233.72
37,40,211.49
37,41,49.72
37,42,211.49
37,43,326.23
37,44,252.39
37,45,196.70
37,46,282.89
37,47,177.64
37,48,211.49
37,49,44.42
37,50,182.14
37,51,148.02
37,52,78.05
37,53,64.41
37,54,192.34
37,55,226.09
37,56,nan
37,57,130.34
37,58,397.21
37,59,171.08
37,60,397.21
37,61,194.66
37,62,157.63
37,63,252.39
37,64,182.81
37,65,nan
37,66,390.53
37,67,74.45
37,68,279.72
37,69,228.65
37,70,228.65
37,71,34.65
37,72,249.62
37,73,326.23
37,74,190.00
37,75,93.99
37,76,249.62
37,77,156.91
37,78,139.30
37,79,130.58
37,80,390.53
37,81,185.23
37,82,182.14
37,83,231.19
37,84,inf
37,85,310.39
37,86,17.68
37,87,249.62
37,88,255.16
37,89,286.06
37,90,196.96
37,91,nan
37,92,157.63
37,93,199.23
37,94,185.23
37,95,273.39
37,96,17.68
37,97,226.82
37,98,228.65
37,99,318.24
38,0,182.81
38,1,257.91
38,2,52.48
38,3,17.68
38,4,249.62
38,5,177.45
38,6,204.20
38,7,199.23
38,8,166.71
38,9,390.53
38,10,114.93
38,11,231.19
38,12,184.35
38,13,231.19
38,14,212.98
38,15,190.85
38,16,196.70
38,17,130.58
38,18,282.89
38,19,107.98
38,20,113.15
38,21,194.66
38,22,310.39
38,23,314.30
38,24,177.64
38,25,282.89
38,26,81.79
38,27,213.87
38,28,220.91
38,29,310.39
38,30,194.66
38,31,169.41
38,32,177.64
38,33,190.00
38,34,371.81
38,35,177.64
38,36,236.23
38,37,209.08
38,39,179.53
38,40,220.91
38,41,249.62
38,42,17.68
38,43,231.19
38,44,145.72
38,45,228.65
38,46,252.39
38,47,244.02
38,48,218.29
38,49,249.62
38,50,34.65
38,51,113.15
38,52,162.23
38,53,185.23
38,54,130.58
38,55,226.09
38,56,279.72
38,57,182.81
38,58,182.81
38,59,55.33
38,60,204.20
38,61,226.09
38,62,182.14
38,63,255.16
38,64,273.39
38,65,209.08
38,66,167.39
38,67,255.16
38,68,173.04
38,69,61.28
38,70,37.00
38,71,209.08
38,72,89.75
38,73,218.58
38,74,257.91
38,75,185.23
38,76,226.09
38,77,137.18
38,78,175.35
38,79,196.96
38,80,226.09
38,81,390.53
38,82,81.79
38,83,118.61
38,84,252.39
38,85,223.51
38,86,182.14
38,87,196.96
38,88,199.23
38,89,190.00
38,90,212.98
38,91,170.69
38,92,226.09
38,93,179.53
38,94,228.65
38,95,273.39
38,96,145.89
38,97,223.51
38,98,246.83
38,99,185.23
39,0,187.63
39,1,55.33
39,2,107.98
39,3,190.85
39,4,112.73
39,5,192.34
39,6,276.55
39,7,168.31
39,8,310.39
39,9,231.19
39,10,218.58
39,11,175.35
39,12,190.00
39,13,148.02
39,14,149.99
39,15,166.71
39,16,196.96
39,17,216.24
39,18,70.99
39,19,257.91
39,20,228.65
39,21,150.29
39,22,206.65
39,23,255.16
39,24,124.40
39,25,117.24
39,26,89.75
39,27,144.01
39,28,81.79
39,29,190.00
39,30,175.35
39,31,216.24
39,32,276.55
39,33,98.43
39,34,192.34
39,35,171.08
39,36,17.68
39,37,252.39
39,38,179.53
39,40,154.26
39,41,196.96
39,42,151.93
39,43,241.20
39,44,124.40
39,45,184.35
39,46,184.35
39,47,194.66
39,48,192.34
39,49,255.16
39,50,203.71
39,51,58.26
39,52,228.65
39,53,255.16
39,54,201.48
39,55,175.35
39,56,154.73
39,57,163.27
39,58,215.65
39,59,190.85
39,60,212.98
39,61,177.64
39,62,132.41
39,63,190.00
39,64,168.91
39,65,184.35
39,66,218.58
39,67,177.64
39,68,113.15
39,69,93.99
39,70,144.27
39,71,196.96
39,72,74.45
39,73,223.51
39,74,34.65
39,75,233.72
39,76,134.75
39,77,37.00
39,78,196.96
39,79,177.64
39,80,182.14
39,81,279.72
39,82,203.71
39,83,196.96
39,84,194.66
39,85,166.71
39,86,255.16
39,87,228.65
39,88,146.03
39,89,252.39
39,90,142.36
39,91,155.28
39,92,211.49
39,93,17.68
39,94,163.27
39,95,173.04
39,96,255.16
39,97,190.00
39,98,182.14
39,99,241.20
40,0,213.87
40,1,148.02
40,2,163.27
40,3,244.02
40,4,244.02
40,5,209.08
40,6,213.87
40,7,177.64
40,8,190.00
40,9,270.21
40,10,194.66
40,11,175.35
40,12,204.20
40,13,306.50
40,14,70.99
40,15,143.72
40,16,17.68
40,17,231.19
40,18,158.29
40,19,150.13
40,20,150.13
40,21,201.48
40,22,151.93
40,23,211.49
40,24,103.09
40,25,165.90
40,26,156.91
40,27,81.79
40,28,151.93
40,29,199.23
40,30,156.91
40,31,231.19
40,32,196.96
40,33,130.58
40,34,17.68
40,35,107.98
40,36,146.03
40,37,175.35
40,38,220.91
40,39,154.26
40,41,231.19
40,42,180.35
40,43,211.49
40,44,103.09
40,45,124.40
40,46,223.51
40,47,203.71
40,48,144.27
40,49,171.08
40,50,175.35
40,51,171.08
40,52,255.16
40,53,213.87
40,54,194.66
40,55,244.02
40,56,148.02
40,57,37.00
40,58,199.23
40,59,246.83
40,60,171.08
40,61,203.71
40,62,55.33
40,63,175.35
40,64,169.41
40,65,233.72
40,66,209.08
40,67,255.16
40,68,130.58
40,69,194.66
40,70,226.09
40,71,226.09
40,72,150.13
40,73,228.65
40,74,177.45
40,75,255.16
40,76,235.51
40,77,163.27
40,78,34.65
40,79,204.20
40,80,209.08
40,81,286.06
40,82,196.96
40,83,286.06
40,84,203.71
40,85,223.51
40,86,211.49
40,87,171.08
40,88,67.64
40,89,194.66
40,90,93.99
40,91,199.23
40,92,44.42
40,93,163.27
40,94,52.48
40,95,169.41
40,96,196.96
40,97,190.85
40,98,186.54
40,99,190.00
41,0,286.06
41,1,194.66
41,2,279.72
41,3,171.08
41,4,273.39
41,5,244.02
41,6,322.22
41,7,37.00
41,8,118.61
41,9,194.66
41,10,211.49
41,11,257.91
41,12,85.69
41,13,231.19
41,14,201.73
41,15,192.34
41,16,213.87
41,17,231.19
41,18,255.16
41,19,233.72
41,20,166.71
41,21,192.34
41,22,273.39
41,23,93.99
41,24,175.35
41,25,231.19
41,26,215.65
41,27,185.23
41,28,255.16
41,29,282.89
41,30,98.43
41,31,231.19
41,32,169.41
41,33,255.16
41,34,184.35
41,35,322.22
41,36,213.87
41,37,49.72
41,38,249.62
41,39,196.96
41,40,231.19
41,42,246.83
41,43,154.26
41,44,187.63
41,45,220.91
41,46,318.24
41,47,223.51
41,48,270.21
41,49,107.98
41,50,182.14
41,51,233.72
41,52,151.93
41,53,130.58
41,54,166.71
41,55,371.81
41,56,231.19
41,57,199.23
41,58,203.71
41,59,171.08
41,60,179.53
41,61,220.91
41,62,150.29
41,63,276.55
41,64,232.64
41,65,286.06
41,66,201.73
41,67,17.68
41,68,279.72
41,69,384.09
41,70,314.30
41,71,17.68
41,72,322.22
41,73,179.91
41,74,252.39
41,75,169.41
41,76,322.22
41,77,397.21
41,78,184.35
41,79,58.26
41,80,211.49
41,81,322.22
41,82,182.14
41,83,166.71
41,84,310.39
41,85,192.34
41,86,32.35
41,87,190.85
41,88,322.22
41,89,169.41
41,90,185.23
41,91,257.91
41,92,213.87
41,93,231.19
41,94,187.63
41,95,223.51
41,96,81.79
41,97,145.72
41,98,282.89
41,99,144.27
42,0,182.81
42,1,203.71
42,2,34.65
42,3,37.00
42,4,241.20
42,5,186.54
42,6,194.66
42,7,252.39
42,8,226.09
42,9,255.16
42,10,126.83
42,11,213.87
42,12,249.62
42,13,231.19
42,14,211.49
42,15,203.71
42,16,215.65
42,17,133.38
42,18,213.87
42,19,137.18
42,20,144.27
42,21,226.09
42,22,223.51
42,23,276.55
42,24,156.91
42,25,148.02
42,26,67.64
42,27,192.34
42,28,190.00
42,29,267.04
42,30,231.19
42,31,165.34
42,32,249.62
42,33,204.20
42,34,235.51
42,35,192.34
42,36,203.71
42,37,211.49
42,38,17.68
42,39,151.93
42,40,180.35
42,41,276.55
42,43,231.19
42,44,177.64
42,45,211.49
42,46,231.19
42,47,318.24
42,48,206.65
42,49,276.55
42,50,55.33
42,51,93.99
42,52,249.62
42,53,220.91
42,54,140.42
42,55,188.95
42,56,279.72
42,57,182.81
42,58,377.86
42,59,78.05
42,60,163.46
42,61,177.64
42,62,201.73
42,63,182.14
42,64,226.09
42,65,249.62
42,66,165.34
42,67,187.63
42,68,190.00
42,69,47.03
42,70,17.68
42,71,228.65
42,72,74.45
42,73,218.58
42,74,218.58
42,75,185.23
42,76,175.35
42,77,104.37
42,78,215.65
42,79,228.65
42,80,235.51
42,81,215.65
42,82,107.98
42,83,151.93
42,84,231.19
42,85,279.72
42,86,182.14
42,87,182.14
42,88,175.35
42,89,223.51
42,90,212.98
42,91,170.69
42,92,204.20
42,93,151.93
42,94,276.55
42,95,194.66
42,96,211.49
42,97,182.14
42,98,220.91
42,99,249.62
43,0,74.45
43,1,171.08
43,2,186.54
43,3,185.23
43,4,218.58
43,5,139.90
43,6,185.23
43,7,160.27
43,8,93.99
43,9,326.23
43,10,168.91
43,11,39.41
43,12,118.61
43,13,160.27
43,14,201.48
43,15,141.53
43,16,231.19
43,17,246.83
43,18,148.02
43,19,182.81
43,20,190.00
43,21,144.27
43,22,384.09
43,23,257.91
43,24,286.06
43,25,169.41
43,26,182.14
43,27,196.96
43,28,152.53
43,29,159.94
43,30,103.09
43,31,179.91
43,32,67.64
43,33,213.87
43,34,199.23
43,35,228.65
43,36,231.19
43,37,326.23
43,38,231.19
43,39,241.20
43,40,199.23
43,41,154.26
43,42,231.19
43,44,213.87
43,45,282.89
43,46,199.23
43,47,170.69
43,48,322.22
43,49,257.91
43,50,204.20
43,51,177.64
43,52,218.58
43,53,257.91
43,54,182.14
43,55,226.09
43,56,169.41
43,57,211.49
43,58,17.68
43,59,252.39
43,60,37.00
43,61,252.39
43,62,194.66
43,63,260.66
43,64,249.62
43,65,98.43
43,66,168.91
43,67,160.27
43,68,213.87
43,69,173.04
43,70,244.02
43,71,173.23
43,72,194.66
43,73,150.29
43,74,126.11
43,75,286.06
43,76,286.06
43,77,204.20
43,78,164.48
43,79,130.58
43,80,124.40
43,81,209.08
43,82,397.21
43,83,194.66
43,84,185.23
43,85,144.27
43,86,179.91
43,87,58.26
43,88,226.09
43,89,17.68
43,90,257.91
43,91,55.33
43,92,213.87
43,93,220.91
43,94,236.23
43,95,226.09
43,96,257.91
43,97,322.22
43,98,159.94
43,99,78.05
44,0,199.23
44,1,78.05
44,2,186.54
44,3,166.71
44,4,192.34
44,5,194.66
44,6,218.29
44,7,164.48
44,8,137.80
44,9,223.51
44,10,179.91
44,11,199.23
44,12,175.35
44,13,155.28
44,14,44.42
44,15,171.08
44,16,93.99
44,17,194.66
44,18,67.64
44,19,213.87
44,20,218.29
44,21,186.54
44,22,187.63
44,23,196.96
44,24,17.68
44,25,213.87
44,26,167.39
44,27,151.93
44,28,44.42
44,29,218.29
44,30,326.23
44,31,194.66
44,32,186.54
44,33,27.92
44,34,113.15
44,35,190.85
44,36,113.15
44,37,231.19
44,38,145.72
44,39,124.40
44,40,103.09
44,41,187.63
44,42,177.64
44,43,213.87
44,45,148.02
44,46,192.34
44,47,173.04
44,48,190.85
44,49,187.63
44,50,226.09
44,51,154.26
44,52,173.04
44,53,143.72
44,54,173.23
44,55,173.04
44,56,209.08
44,57,74.45
44,58,199.23
44,59,148.02
44,60,213.87
44,61,187.63
44,62,113.15
44,63,154.73
44,64,165.34
44,65,175.35
44,66,194.66
44,67,187.63
44,68,17.68
44,69,133.51
44,70,170.69
44,71,252.39
44,72,168.91
44,73,182.14
44,74,98.43
44,75,201.48
44,76,206.65
44,77,124.91
44,78,103.09
44,79,152.53
44,80,186.54
44,81,192.34
44,82,173.23
44,83,192.34
44,84,199.23
44,85,199.23
44,86,263.85
44,87,139.90
44,88,130.58
44,89,199.23
44,90,32.35
44,91,199.23
44,92,103.09
44,93,130.58
44,94,61.28
44,95,171.08
44,96,252.39
44,97,228.65
44,98,201.73
44,99,213.87
45,0,175.35
45,1,184.35
45,2,190.00
45,3,322.22
45,4,326.23
45,5,146.03
45,6,203.71
45,7,206.65
45,8,194.66
45,9,257.91
45,10,314.30
45,11,255.16
45,12,206.65
45,13,249.62
45,14,144.27
45,15,135.67
45,16,130.58
45,17,310.39
45,18,184.35
45,19,252.39
45,20,252.39
45,21,263.85
45,22,34.65
45,23,196.70
45,24,184.35
45,25,196.96
45,26,192.34
45,27,32.35
45,28,159.06
45,29,160.27
45,30,206.65
45,31,139.30
45,32,213.87
45,33,186.54
45,34,113.15
45,35,17.68
45,36,165.34
45,37,196.70
45,38,228.65
45,39,184.35
45,40,124.40
45,41,220.91
45,42,211.49
45,43,282.89
45,44,148.02
45,46,286.06
45,47,160.27
45,48,17.68
45,49,241.20
45,50,252.39
45,51,209.08
45,52,273.39
45,53,282.89
45,54,177.87
45,55,286.06
45,56,228.65
45,57,137.18
45,58,314.30
45,59,191.56
45,60,231.19
45,61,113.15
45,62,70.99
45,63,93.99
45,64,52.48
45,65,235.51
45,66,157.63
45,67,215.65
45,68,148.02
45,69,190.00
45,70,211.49
45,71,232.64
45,72,179.91
45,73,154.73
45,74,165.34
45,75,196.70
45,76,286.06
45,77,182.14
45,78,103.09
45,79,223.51
45,80,215.65
45,81,218.58
45,82,390.53
45,83,180.35
45,84,179.53
45,85,218.29
45,86,212.98
45,87,231.19
45,88,49.72
45,89,282.89
45,90,160.27
45,91,220.91
45,92,85.69
45,93,182.14
45,94,151.93
45,95,70.99
45,96,196.70
45,97,81.79
45,98,144.27
45,99,192.34
46,0,216.24
46,1,233.72
46,2,231.19
46,3,354.63
46,4,52.48
46,5,206.65
46,6,58.26
46,7,246.83
46,8,252.39
46,9,17.68
46,10,270.21
46,11,233.72
46,12,279.72
46,13,124.40
46,14,162.23
46,15,223.51
46,16,223.51
46,17,244.02
46,18,252.39
46,19,223.51
46,20,167.59
46,21,167.39
46,22,255.16
46,23,226.09
46,24,192.34
46,25,74.45
46,26,231.19
46,27,326.23
46,28,191.56
46,29,107.98
46,30,279.72
46,31,246.83
46,32,196.96
46,33,192.34
46,34,244.02
46,35,326.23
46,36,220.91
46,37,249.62
46,38,279.72
46,39,184.35
46,40,223.51
46,41,318.24
46,42,231.19
46,43,199.23
46,44,173.04
46,45,286.06
46,47,93.99
46,48,255.16
46,49,279.72
46,50,318.24
46,51,215.65
46,52,188.95
46,53,252.39
46,54,175.35
46,55,17.68
46,56,103.09
46,57,223.51
46,58,196.70
46,59,231.19
46,60,226.09
46,61,144.27
46,62,244.02
46,63,179.53
46,64,196.70
46,65,114.93
46,66,223.51
46,67,322.22
46,68,192.34
46,69,252.39
46,70,260.66
46,71,282.89
46,72,215.65
46,73,270.21
46,74,384.09
46,75,186.54
46,76,37.00
46,77,199.23
46,78,192.34
46,79,246.83
46,80,148.02
46,81,37.00
46,82,190.00
46,83,191.56
46,84,78.05
46,85,122.56
46,86,273.39
46,87,209.08
46,88,244.02
46,89,273.39
46,90,192.34
46,91,201.73
46,92,204.20
46,93,255.16
46,94,223.51
46,95,182.81
46,96,187.63
46,97,162.23
46,98,137.18
46,99,252.39
47,0,286.06
47,1,194.66
47,2,318.24
47,3,187.63
47,4,137.18
47,5,226.09
47,6,34.65
47,7,213.87
47,8,nan
47,9,74.45
47,10,226.09
47,11,257.91
47,12,252.39
47,13,156.29
47,14,162.23
47,15,182.14
47,16,236.23
47,17,390.53
47,18,194.66
47,19,231.19
47,20,nan
47,21,236.23
47,22,144.27
47,23,187.63
47,24,152.53
47,25,124.91
47,26,215.65
47,27,203.71
47,28,226.09
47,29,17.68
47,30,nan
47,31,322.22
47,32,397.21
47,33,185.23
47,34,203.71
47,35,190.85
47,36,233.72
47,37,177.64
47,38,273.39
47,39,194.66
47,40,203.71
47,41,223.51
47,42,318.24
47,43,170.69
47,44,173.04
47,45,160.27
47,46,93.99
47,48,151.93
47,49,154.73
47,50,276.55
47,51,246.83
47,52,279.72
47,53,170.69
47,54,270.21
47,55,113.15
47,56,158.29
47,57,286.06
47,58,175.35
47,59,223.51
47,60,322.22
47,61,47.03
47,62,203.71
47,63,74.45
47,64,137.18
47,65,192.34
47,66,244.02
47,67,182.81
47,68,215.65
47,69,318.24
47,70,218.29
47,71,187.63
47,72,279.72
47,73,209.08
47,74,246.83
47,75,279.72
47,76,130.58
47,77,249.62
47,78,203.71
47,79,252.39
47,80,201.48
47,81,52.48
47,82,182.14
47,83,244.02
47,84,17.68
47,85,154.26
47,86,218.29
47,87,384.09
47,88,203.71
47,89,196.70
47,90,162.23
47,91,166.71
47,92,236.23
47,93,276.55
47,94,257.91
47,95,113.15
47,96,190.00
47,97,98.43
47,98,37.00
47,99,279.72
48,0,218.29
48,1,211.49
48,2,194.66
48,3,nan
48,4,326.23
48,5,159.06
48,6,190.85
48,7,206.65
48,8,209.08
48,9,201.48
48,10,397.21
48,11,279.72
48,12,177.64
48,13,228.65
48,14,160.27
48,15,173.23
48,16,151.93
48,17,218.29
48,18,211.49
48,19,157.63
48,20,165.90
48,21,218.29
48,22,17.68
48,23,194.15
48,24,184.35
48,25,232.64
48,26,206.65
48,27,47.03
48,28,199.23
48,29,144.27
48,30,210.29
48,31,223.51
48,32,384.09
48,33,199.23
48,34,130.58
48,35,34.65
48,36,184.35
48,37,211.49
48,38,218.29
48,39,206.65
48,40,144.27
48,41,270.21
48,42,206.65
48,43,322.22
48,44,190.85
48,45,17.68
48,46,282.89
48,47,151.93
48,49,310.39
48,50,318.24
48,51,226.09
48,52,190.00
48,53,226.09
48,54,360.21
48,55,286.06
48,56,228.65
48,57,151.93
48,58,377.86
48,59,180.35
48,60,218.29
48,61,103.09
48,62,85.69
48,63,85.69
48,64,34.65
48,65,260.66
48,66,231.19
48,67,215.65
48,68,190.85
48,69,194.66
48,70,143.39
48,71,232.64
48,72,226.09
48,73,175.35
48,74,186.54
48,75,212.98
48,76,286.06
48,77,220.91
48,78,118.61
48,79,177.64
48,80,215.65
48,81,203.71
48,82,180.35
48,83,235.51
48,84,169.41
48,85,397.21
48,86,326.23
48,87,209.08
48,88,67.64
48,89,377.86
48,90,158.29
48,91,218.29
48,92,103.09
48,93,204.20
48,94,169.41
48,95,52.48
48,96,282.89
48,97,70.99
48,98,130.58
48,99,226.09
49,0,238.37
49,1,255.16
49,2,164.48
49,3,273.39
49,4,279.72
49,5,314.30
49,6,204.20
49,7,160.27
49,8,166.71
49,9,231.19
49,10,199.23
49,11,397.21
49,12,326.23
49,13,244.02
49,14,173.04
49,15,322.22
49,16,171.08
49,17,249.62
49,18,201.48
49,19,246.83
49,20,226.09
49,21,194.15
49,22,282.89
49,23,17.68
49,24,175.35
49,25,279.72
49,26,209.08
49,27,255.16
49,28,216.24
49,29,187.63
49,30,397.21
49,31,231.19
49,32,nan
49,33,233.72
49,34,171.08
49,35,241.20
49,36,233.72
49,37,44.42
49,38,249.62
49,39,255.16
49,40,171.08
49,41,107.98
49,42,276.55
49,43,257.91
49,44,187.63
49,45,241.20
49,46,279.72
49,47,154.73
49,48,241.20
49,50,157.63
49,51,175.35
49,52,34.65
49,53,17.68
49,54,185.23
49,55,279.72
49,56,279.72
49,57,135.67
49,58,286.06
49,59,226.09
49,60,326.23
49,61,nan
49,62,187.63
49,63,218.29
49,64,282.89
49,65,190.00
49,66,199.23
49,67,137.18
49,68,238.37
49,69,164.48
49,70,190.00
49,71,85.69
49,72,175.35
49,73,nan
49,74,249.62
49,75,55.33
49,76,276.55
49,77,164.48
49,78,139.30
49,79,218.58
49,80,194.15
49,81,192.34
49,82,209.08
49,83,194.66
49,84,377.86
49,85,204.20
49,86,67.64
49,87,nan
49,88,190.00
49,89,257.91
49,90,162.23
49,91,177.64
49,92,196.96
49,93,286.06
49,94,196.96
49,95,223.51
49,96,37.00
49,97,390.53
49,98,191.56
49,99,nan
50,0,211.49
50,1,257.91
50,2,85.69
50,3,17.68
50,4,282.89
50,5,196.96
50,6,249.62
50,7,162.23
50,8,249.62
50,9,252.39
50,10,130.58
50,11,209.08
50,12,246.83
50,13,141.02
50,14,194.66
50,15,190.85
50,16,255.16
50,17,130.58
50,18,179.91
50,19,67.64
50,20,85.69
50,21,206.65
50,22,322.22
50,23,165.90
50,24,171.08
50,25,178.15
50,26,107.98
50,27,184.35
50,28,209.08
50,29,276.55
50,30,199.23
50,31,175.35
50,32,279.72
50,33,192.34
50,34,196.96
50,35,279.72
50,36,236.23
50,37,182.14
50,38,34.65
50,39,203.71
50,40,175.35
50,41,182.14
50,42,55.33
50,43,204.20
50,44,226.09
50,45,252.39
50,46,318.24
50,47,276.55
50,48,318.24
50,49,157.63
50,51,130.58
50,52,170.69
50,53,157.63
50,54,107.98
50,55,322.22
50,56,214.89
50,57,213.87
50,58,318.24
50,59,17.68
50,60,196.70
50,61,282.89
50,62,228.65
50,63,231.19
50,64,322.22
50,65,279.72
50,66,179.53
50,67,182.14
50,68,199.23
50,69,89.75
50,70,74.45
50,71,182.14
50,72,103.09
50,73,218.58
50,74,257.91
50,75,157.63
50,76,279.72
50,77,160.27
50,78,209.08
50,79,252.39
50,80,215.65
50,81,nan
50,82,39.41
50,83,93.99
50,84,260.66
50,85,223.51
50,86,171.08
50,87,211.49
50,88,168.91
50,89,226.09
50,90,209.08
50,91,228.65
50,92,162.23
50,93,203.71
50,94,161.18
50,95,260.66
50,96,188.95
50,97,194.66
50,98,218.29
50,99,276.55
51,0,184.35
51,1,124.40
51,2,58.26
51,3,130.58
51,4,182.81
51,5,165.34
51,6,318.24
51,7,163.46
51,8,162.23
51,9,199.23
51,10,156.29
51,11,194.66
51,12,667.09
51,13,175.35
51,14,173.23
51,15,156.29
51,16,186.54
51,17,165.34
51,18,137.18
51,19,169.41
51,20,179.53
51,21,226.09
51,22,194.66
51,23,276.55
51,24,154.26
51,25,182.81
51,26,37.00
51,27,171.08
51,28,151.93
51,29,209.08
51,30,667.09
51,31,165.34
51,32,220.91
51,33,160.27
51,34,190.00
51,35,179.91
51,36,78.05
51,37,148.02
51,38,113.15
51,39,58.26
51,40,171.08
51,41,233.72
51,42,93.99
51,43,177.64
51,44,154.26
51,45,209.08
51,46,215.65
51,47,246.83
51,48,226.09
51,49,175.35
51,50,130.58
51,52,187.63
51,53,263.85
51,54,156.29
51,55,194.15
51,56,173.04
51,57,156.29
51,58,182.14
51,59,144.27
51,60,220.91
51,61,228.65
51,62,161.18
51,63,196.96
51,64,206.65
51,65,211.49
51,66,148.02
51,67,nan
51,68,179.53
51,69,47.03
51,70,81.79
51,71,233.72
51,72,17.68
51,73,201.48
51,74,93.99
51,75,255.16
51,76,196.70
51,77,17.68
51,78,184.35
51,79,377.86
51,80,249.62
51,81,215.65
51,82,151.93
51,83,179.53
51,84,190.00
51,85,164.48
51,86,171.08
51,87,209.08
51,88,150.13
51,89,177.64
51,90,173.23
51,91,213.87
51,92,196.96
51,93,37.00
51,94,163.27
51,95,194.66
51,96,168.91
51,97,211.49
51,98,171.08
51,99,204.20
52,0,187.63
52,1,231.19
52,2,162.23
52,3,157.63
52,4,279.72
52,5,216.24
52,6,194.15
52,7,179.53
52,8,286.06
52,9,246.83
52,10,213.87
52,11,177.64
52,12,286.06
52,13,246.83
52,14,257.91
52,15,255.16
52,16,143.72
52,17,249.62
52,18,194.66
52,19,244.02
52,20,244.02
52,21,218.29
52,22,255.16
52,23,55.33
52,24,201.73
52,25,226.09
52,26,162.23
52,27,326.23
52,28,213.87
52,29,212.98
52,30,326.23
52,31,231.19
52,32,397.21
52,33,199.23
52,34,196.96
52,35,241.20
52,36,282.89
52,37,78.05
52,38,162.23
52,39,282.89
52,40,255.16
52,41,151.93
52,42,228.65
52,43,218.58
52,44,231.19
52,45,241.20
52,46,190.00
52,47,279.72
52,48,190.00
52,49,34.65
52,50,170.69
52,51,322.22
52,53,17.68
52,54,164.48
52,55,318.24
52,56,209.08
52,57,128.24
52,58,236.23
52,59,204.20
52,60,286.06
52,61,182.14
52,62,201.73
52,63,192.34
52,64,255.16
52,65,164.48
52,66,276.55
52,67,179.53
52,68,231.19
52,69,152.53
52,70,143.72
52,71,130.58
52,72,190.00
52,73,282.89
52,74,322.22
52,75,17.68
52,76,211.49
52,77,175.35
52,78,233.72
52,79,218.58
52,80,238.37
52,81,246.83
52,82,226.09
52,83,177.64
52,84,279.72
52,85,218.29
52,86,103.09
52,87,397.21
52,88,154.73
52,89,203.71
52,90,196.96
52,91,246.83
52,92,168.91
52,93,177.64
52,94,326.23
52,95,192.34
52,96,70.99
52,97,192.34
52,98,384.09
52,99,397.21
53,0,273.39
53,1,199.23
53,2,152.53
