file,generated_family,query_name,best_hit_family,best_hit_score
masked_25_msa_transformer.fa,PF03284,PF03284_157,PF03284,79.1
masked_25_msa_transformer.fa,PF03284,PF03284_158,PF03284,66.0
masked_25_msa_transformer.fa,PF03284,PF03284_159,PF03284,75.3
masked_25_msa_transformer.fa,PF03284,PF03284_160,PF03284,73.4
masked_25_msa_transformer.fa,PF03284,PF03284_161,PF03284,108.2
masked_25_msa_transformer.fa,PF03284,PF03284_162,PF03284,71.9
masked_25_msa_transformer.fa,PF03284,PF03284_163,PF03284,79.3
masked_25_msa_transformer.fa,PF03284,PF03284_164,PF03284,65.1
masked_25_msa_transformer.fa,PF03284,PF03284_165,PF03284,55.6
masked_25_msa_transformer.fa,PF03284,PF03284_166,PF03284,76.4
masked_25_msa_transformer.fa,PF03284,PF03284_167,PF03284,53.5
masked_25_msa_transformer.fa,PF03284,PF03284_168,PF03284,68.7
masked_25_msa_transformer.fa,PF03284,PF03284_169,PF03284,70.2
masked_25_msa_transformer.fa,PF03284,PF03284_170,PF03284,68.4
masked_25_msa_transformer.fa,PF03284,PF03284_171,PF03284,77.3
masked_25_msa_transformer.fa,PF03284,PF03284_172,PF03284,76.4
masked_25_msa_transformer.fa,PF03284,PF03284_173,PF03284,45.1
masked_25_msa_transformer.fa,PF03284,PF03284_174,PF03284,75.5
masked_25_msa_transformer.fa,PF03284,PF03284_175,PF03284,66.8
masked_25_msa_transformer.fa,PF03284,PF03284_176,PF03284,65.3
masked_25_msa_transformer.fa,PF03284,PF03284_177,PF03284,62.9
masked_25_msa_transformer.fa,PF03284,PF03284_178,PF03284,76.7
masked_25_msa_transformer.fa,PF03284,PF03284_179,PF03284,75.9
masked_25_msa_transformer.fa,PF03284,PF03284_180,PF03284,75.7
masked_25_msa_transformer.fa,PF03284,PF03284_181,PF03284,75.8
masked_25_msa_transformer.fa,PF03284,PF03284_182,PF03284,62.2
masked_25_msa_transformer.fa,PF03284,PF03284_183,PF03284,64.9
masked_25_msa_transformer.fa,PF03284,PF03284_184,PF03284,59.0
masked_25_msa_transformer.fa,PF03284,PF03284_185,PF03284,53.2
masked_25_msa_transformer.fa,PF03284,PF03284_186,PF03284,73.5
masked_25_msa_transformer.fa,PF03284,PF03284_187,PF03284,61.5
masked_25_msa_transformer.fa,PF03284,PF03284_188,PF03284,80.7
masked_25_msa_transformer.fa,PF03284,PF03284_189,PF03284,155.3
masked_25_msa_transformer.fa,PF03284,PF03284_190,PF03284,67.4
masked_25_msa_transformer.fa,PF03284,PF03284_191,PF03284,73.6
masked_25_msa_transformer.fa,PF03284,PF03284_192,PF03284,79.6
masked_25_msa_transformer.fa,PF03284,PF03284_193,PF03284,79.5
masked_25_msa_transformer.fa,PF03284,PF03284_194,PF03284,66.3
masked_25_msa_transformer.fa,PF03284,PF03284_195,PF03284,64.7
masked_25_msa_transformer.fa,PF03284,PF03284_196,PF03284,70.8
masked_25_msa_transformer.fa,PF03284,PF03284_197,PF03284,75.7
masked_25_msa_transformer.fa,PF03284,PF03284_198,PF03284,76.9
masked_25_msa_transformer.fa,PF03284,PF03284_199,PF03284,73.5
masked_25_msa_transformer.fa,PF03579,PF03579_0,PF03579,87.2
masked_25_msa_transformer.fa,PF03579,PF03579_1,PF03579,85.5
masked_25_msa_transformer.fa,PF03579,PF03579_2,PF03579,85.5
masked_25_msa_transformer.fa,PF03579,PF03579_3,PF03579,85.5
masked_25_msa_transformer.fa,PF03579,PF03579_4,PF03579,85.5
masked_25_msa_transformer.fa,PF03579,PF03579_5,PF03579,84.3
masked_25_msa_transformer.fa,PF03579,PF03579_6,PF03579,85.5
masked_25_msa_transformer.fa,PF03579,PF03579_7,PF03579,85.5
masked_25_msa_transformer.fa,PF03579,PF03579_8,PF03579,85.5
masked_25_msa_transformer.fa,PF03579,PF03579_9,PF03579,85.5
masked_25_msa_transformer.fa,PF03579,PF03579_10,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_11,PF03579,83.8
masked_25_msa_transformer.fa,PF03579,PF03579_12,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_13,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_14,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_15,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_16,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_17,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_18,PF03579,81.0
masked_25_msa_transformer.fa,PF03579,PF03579_19,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_20,PF03579,80.9
masked_25_msa_transformer.fa,PF03579,PF03579_21,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_22,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_23,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_24,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_25,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_26,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_27,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_28,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_29,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_30,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_31,PF03579,82.6
masked_25_msa_transformer.fa,PF03579,PF03579_32,PF03579,81.3
masked_25_msa_transformer.fa,PF03579,PF03579_33,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_34,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_35,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_36,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_37,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_38,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_39,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_40,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_41,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_42,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_43,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_44,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_45,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_46,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_47,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_48,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_49,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_50,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_51,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_52,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_53,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_54,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_55,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_56,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_57,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_58,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_59,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_60,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_61,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_62,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_63,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_64,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_65,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_66,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_67,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_68,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_69,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_70,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_71,PF03579,84.7
masked_25_msa_transformer.fa,PF03579,PF03579_72,PF03579,88.1
masked_25_msa_transformer.fa,PF03579,PF03579_73,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_74,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_75,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_76,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_77,PF03579,87.9
masked_25_msa_transformer.fa,PF03579,PF03579_78,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_79,PF03579,87.9
masked_25_msa_transformer.fa,PF03579,PF03579_80,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_81,PF03579,89.1
masked_25_msa_transformer.fa,PF03579,PF03579_82,PF03579,85.6
masked_25_msa_transformer.fa,PF03579,PF03579_83,PF03579,88.1
masked_25_msa_transformer.fa,PF03579,PF03579_84,PF03579,82.3
masked_25_msa_transformer.fa,PF03579,PF03579_85,PF03579,80.9
masked_25_msa_transformer.fa,PF03579,PF03579_86,PF03579,78.0
masked_25_msa_transformer.fa,PF03579,PF03579_87,PF03579,70.6
masked_25_msa_transformer.fa,PF03579,PF03579_88,PF03579,64.2
masked_25_msa_transformer.fa,PF03579,PF03579_89,PF03579,86.2
masked_25_msa_transformer.fa,PF03579,PF03579_90,PF03579,93.5
masked_25_msa_transformer.fa,PF03579,PF03579_91,PF03579,86.2
masked_25_msa_transformer.fa,PF03579,PF03579_92,PF03579,86.2
masked_25_msa_transformer.fa,PF03579,PF03579_93,PF03579,60.6
masked_25_msa_transformer.fa,PF03579,PF03579_94,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_95,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_96,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_97,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_98,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_99,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_100,PF03579,79.1
masked_25_msa_transformer.fa,PF03579,PF03579_101,PF03579,79.1
masked_25_msa_transformer.fa,PF03579,PF03579_102,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_103,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_104,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_105,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_106,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_107,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_108,PF03579,80.7
masked_25_msa_transformer.fa,PF03579,PF03579_109,PF03579,80.7
masked_25_msa_transformer.fa,PF03579,PF03579_110,PF03579,80.7
masked_25_msa_transformer.fa,PF03579,PF03579_111,PF03579,78.6
masked_25_msa_transformer.fa,PF03579,PF03579_112,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_113,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_114,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_115,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_116,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_117,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_118,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_119,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_120,PF03579,85.3
masked_25_msa_transformer.fa,PF03579,PF03579_121,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_122,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_123,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_124,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_125,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_126,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_127,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_128,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_129,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_130,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_131,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_132,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_133,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_134,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_135,PF03579,80.2
masked_25_msa_transformer.fa,PF03579,PF03579_136,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_137,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_138,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_139,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_140,PF03579,78.6
masked_25_msa_transformer.fa,PF03579,PF03579_141,PF03579,75.9
masked_25_msa_transformer.fa,PF03579,PF03579_142,PF03579,78.5
masked_25_msa_transformer.fa,PF03579,PF03579_143,PF03579,80.7
masked_25_msa_transformer.fa,PF03579,PF03579_144,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_145,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_146,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_147,PF03579,82.4
masked_25_msa_transformer.fa,PF03579,PF03579_148,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_149,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_150,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_151,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_152,PF03579,75.9
masked_25_msa_transformer.fa,PF03579,PF03579_153,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_154,PF03579,80.7
masked_25_msa_transformer.fa,PF03579,PF03579_155,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_156,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_157,PF03579,79.5
masked_25_msa_transformer.fa,PF03579,PF03579_158,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_159,PF03579,79.8
masked_25_msa_transformer.fa,PF03579,PF03579_160,PF03579,83.0
masked_25_msa_transformer.fa,PF03579,PF03579_161,PF03579,83.0
masked_25_msa_transformer.fa,PF03579,PF03579_162,PF03579,85.3
masked_25_msa_transformer.fa,PF03579,PF03579_163,PF03579,83.0
masked_25_msa_transformer.fa,PF03579,PF03579_164,PF03579,78.6
masked_25_msa_transformer.fa,PF03579,PF03579_165,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_166,PF03579,80.7
masked_25_msa_transformer.fa,PF03579,PF03579_167,PF03579,79.4
masked_25_msa_transformer.fa,PF03579,PF03579_168,PF03579,78.6
masked_25_msa_transformer.fa,PF03579,PF03579_169,PF03579,65.4
masked_25_msa_transformer.fa,PF03579,PF03579_170,PF03579,73.0
masked_25_msa_transformer.fa,PF03579,PF03579_171,PF03579,52.6
masked_25_msa_transformer.fa,PF03579,PF03579_172,PF03579,69.1
masked_25_msa_transformer.fa,PF03579,PF03579_173,PF03579,68.5
masked_25_msa_transformer.fa,PF03579,PF03579_174,PF03579,71.2
masked_25_msa_transformer.fa,PF03579,PF03579_175,PF03579,79.5
masked_25_msa_transformer.fa,PF03579,PF03579_176,PF03579,75.9
masked_25_msa_transformer.fa,PF03579,PF03579_177,PF03579,69.8
masked_25_msa_transformer.fa,PF03579,PF03579_178,PF03579,72.3
masked_25_msa_transformer.fa,PF03579,PF03579_179,PF03579,76.3
masked_25_msa_transformer.fa,PF03579,PF03579_180,PF03579,78.4
masked_25_msa_transformer.fa,PF03579,PF03579_181,PF03579,83.7
masked_25_msa_transformer.fa,PF03579,PF03579_182,PF03579,76.3
masked_25_msa_transformer.fa,PF03579,PF03579_183,PF03579,76.3
masked_25_msa_transformer.fa,PF03579,PF03579_184,PF03579,74.4
masked_25_msa_transformer.fa,PF03579,PF03579_185,PF03579,76.3
masked_25_msa_transformer.fa,PF03579,PF03579_186,PF03579,61.4
masked_25_msa_transformer.fa,PF03579,PF03579_187,PF03579,68.1
masked_25_msa_transformer.fa,PF03579,PF03579_188,PF03579,75.9
masked_25_msa_transformer.fa,PF03579,PF03579_189,PF03579,75.3
masked_25_msa_transformer.fa,PF03579,PF03579_190,PF03579,72.9
masked_25_msa_transformer.fa,PF03579,PF03579_191,PF03579,72.9
masked_25_msa_transformer.fa,PF03579,PF03579_192,PF03579,22.9
masked_25_msa_transformer.fa,PF03579,PF03579_193,PF03579,44.0
masked_25_msa_transformer.fa,PF03579,PF03579_194,PF03579,44.0
masked_25_msa_transformer.fa,PF03579,PF03579_195,PF03579,44.0
masked_25_msa_transformer.fa,PF03579,PF03579_196,PF03579,44.0
masked_25_msa_transformer.fa,PF03579,PF03579_197,PF03579,44.0
masked_25_msa_transformer.fa,PF03579,PF03579_198,PF03579,27.3
masked_25_msa_transformer.fa,PF03579,PF03579_199,PF03579,56.5
masked_25_msa_transformer.fa,PF03783,PF03783_0,PF03783,81.0
masked_25_msa_transformer.fa,PF03783,PF03783_1,PF03783,94.5
masked_25_msa_transformer.fa,PF03783,PF03783_2,PF03783,94.0
masked_25_msa_transformer.fa,PF03783,PF03783_3,PF03783,92.8
masked_25_msa_transformer.fa,PF03783,PF03783_4,PF03783,93.0
masked_25_msa_transformer.fa,PF03783,PF03783_5,PF03783,103.7
masked_25_msa_transformer.fa,PF03783,PF03783_6,PF03783,46.9
masked_25_msa_transformer.fa,PF03783,PF03783_7,PF03783,100.0
masked_25_msa_transformer.fa,PF03783,PF03783_8,PF03783,102.2
masked_25_msa_transformer.fa,PF03783,PF03783_9,PF03783,107.8
masked_25_msa_transformer.fa,PF03783,PF03783_10,PF03783,59.1
masked_25_msa_transformer.fa,PF03783,PF03783_11,PF03783,77.2
masked_25_msa_transformer.fa,PF03783,PF03783_12,PF03783,96.7
masked_25_msa_transformer.fa,PF03783,PF03783_13,PF03783,39.4
masked_25_msa_transformer.fa,PF03783,PF03783_14,PF03783,96.1
masked_25_msa_transformer.fa,PF03783,PF03783_15,PF03783,95.2
masked_25_msa_transformer.fa,PF03783,PF03783_16,PF03783,85.6
masked_25_msa_transformer.fa,PF03783,PF03783_17,PF03783,46.3
masked_25_msa_transformer.fa,PF03783,PF03783_18,PF03783,87.0
masked_25_msa_transformer.fa,PF03783,PF03783_19,PF03783,55.5
masked_25_msa_transformer.fa,PF03783,PF03783_20,PF03783,53.2
masked_25_msa_transformer.fa,PF03783,PF03783_21,PF03783,92.9
masked_25_msa_transformer.fa,PF03783,PF03783_22,PF03783,91.4
masked_25_msa_transformer.fa,PF03783,PF03783_23,PF03783,86.2
masked_25_msa_transformer.fa,PF03783,PF03783_24,PF03783,88.0
masked_25_msa_transformer.fa,PF03783,PF03783_25,PF03783,45.1
masked_25_msa_transformer.fa,PF03783,PF03783_26,PF03783,72.6
masked_25_msa_transformer.fa,PF03783,PF03783_27,PF03783,42.2
masked_25_msa_transformer.fa,PF03783,PF03783_28,PF03783,53.5
masked_25_msa_transformer.fa,PF03783,PF03783_29,PF03783,43.5
masked_25_msa_transformer.fa,PF03783,PF03783_30,PF03783,56.4
masked_25_msa_transformer.fa,PF03783,PF03783_31,PF03783,48.9
masked_25_msa_transformer.fa,PF03783,PF03783_32,PF03783,54.8
masked_25_msa_transformer.fa,PF03783,PF03783_33,PF03783,55.3
masked_25_msa_transformer.fa,PF03783,PF03783_34,PF03783,77.6
masked_25_msa_transformer.fa,PF03783,PF03783_35,PF03783,42.6
masked_25_msa_transformer.fa,PF03783,PF03783_36,PF03783,81.5
masked_25_msa_transformer.fa,PF03783,PF03783_37,PF03783,49.0
masked_25_msa_transformer.fa,PF03783,PF03783_38,PF03783,87.5
masked_25_msa_transformer.fa,PF03783,PF03783_39,PF03783,60.6
masked_25_msa_transformer.fa,PF03783,PF03783_40,PF03783,53.8
masked_25_msa_transformer.fa,PF03783,PF03783_41,PF03783,62.9
masked_25_msa_transformer.fa,PF03783,PF03783_42,PF03783,94.6
masked_25_msa_transformer.fa,PF03783,PF03783_43,PF03783,55.9
masked_25_msa_transformer.fa,PF03783,PF03783_44,PF03783,108.0
masked_25_msa_transformer.fa,PF03783,PF03783_45,PF03783,51.3
masked_25_msa_transformer.fa,PF03783,PF03783_46,PF03783,54.7
masked_25_msa_transformer.fa,PF03783,PF03783_47,PF03783,34.9
masked_25_msa_transformer.fa,PF03783,PF03783_48,PF03783,93.0
masked_25_msa_transformer.fa,PF03783,PF03783_49,PF03783,52.6
masked_25_msa_transformer.fa,PF03783,PF03783_50,PF03783,55.7
masked_25_msa_transformer.fa,PF03783,PF03783_51,PF03783,101.8
masked_25_msa_transformer.fa,PF03783,PF03783_52,PF03783,53.1
masked_25_msa_transformer.fa,PF03783,PF03783_53,PF03783,50.4
masked_25_msa_transformer.fa,PF03783,PF03783_54,PF03783,91.4
masked_25_msa_transformer.fa,PF03783,PF03783_55,PF03783,72.7
masked_25_msa_transformer.fa,PF03783,PF03783_56,PF03783,46.5
masked_25_msa_transformer.fa,PF03783,PF03783_57,PF03783,66.6
masked_25_msa_transformer.fa,PF03783,PF03783_58,PF03783,64.2
masked_25_msa_transformer.fa,PF03783,PF03783_59,PF03783,51.6
masked_25_msa_transformer.fa,PF03783,PF03783_60,PF03783,79.8
masked_25_msa_transformer.fa,PF03783,PF03783_61,PF03783,31.6
masked_25_msa_transformer.fa,PF03783,PF03783_62,PF03783,90.3
masked_25_msa_transformer.fa,PF03783,PF03783_63,PF03783,35.1
masked_25_msa_transformer.fa,PF03783,PF03783_64,PF03783,58.7
masked_25_msa_transformer.fa,PF03783,PF03783_65,PF03783,55.6
masked_25_msa_transformer.fa,PF03783,PF03783_66,PF03783,54.2
masked_25_msa_transformer.fa,PF03783,PF03783_67,PF03783,35.8
masked_25_msa_transformer.fa,PF03783,PF03783_68,PF03783,101.8
masked_25_msa_transformer.fa,PF03783,PF03783_69,PF03783,94.0
masked_25_msa_transformer.fa,PF03783,PF03783_70,PF03783,94.7
masked_25_msa_transformer.fa,PF03783,PF03783_71,PF03783,49.0
masked_25_msa_transformer.fa,PF03783,PF03783_72,PF03783,35.0
masked_25_msa_transformer.fa,PF03783,PF03783_73,PF03783,109.5
masked_25_msa_transformer.fa,PF03783,PF03783_74,PF03783,54.6
masked_25_msa_transformer.fa,PF03783,PF03783_75,PF03783,63.9
masked_25_msa_transformer.fa,PF03783,PF03783_76,PF03783,82.9
masked_25_msa_transformer.fa,PF03783,PF03783_77,PF03783,49.9
masked_25_msa_transformer.fa,PF03783,PF03783_78,PF03783,67.8
masked_25_msa_transformer.fa,PF03783,PF03783_79,PF03783,63.1
masked_25_msa_transformer.fa,PF03783,PF03783_80,PF03783,62.8
masked_25_msa_transformer.fa,PF03783,PF03783_81,PF03783,70.8
masked_25_msa_transformer.fa,PF03783,PF03783_82,PF03783,47.7
masked_25_msa_transformer.fa,PF03783,PF03783_83,PF03783,72.6
masked_25_msa_transformer.fa,PF03783,PF03783_84,PF03783,50.2
masked_25_msa_transformer.fa,PF03783,PF03783_85,PF03783,50.2
masked_25_msa_transformer.fa,PF03783,PF03783_86,PF03783,50.2
masked_25_msa_transformer.fa,PF03783,PF03783_87,PF03783,48.0
masked_25_msa_transformer.fa,PF03783,PF03783_88,PF03783,80.8
masked_25_msa_transformer.fa,PF03783,PF03783_89,PF03783,35.2
masked_25_msa_transformer.fa,PF03783,PF03783_90,PF03783,35.0
masked_25_msa_transformer.fa,PF03783,PF03783_91,PF03783,55.8
masked_25_msa_transformer.fa,PF03783,PF03783_92,PF03783,77.7
masked_25_msa_transformer.fa,PF03783,PF03783_93,PF03783,89.6
masked_25_msa_transformer.fa,PF03783,PF03783_94,PF03783,91.3
masked_25_msa_transformer.fa,PF03783,PF03783_95,PF03783,49.0
masked_25_msa_transformer.fa,PF03783,PF03783_96,PF03783,47.0
masked_25_msa_transformer.fa,PF03783,PF03783_97,PF03783,34.2
masked_25_msa_transformer.fa,PF03783,PF03783_98,PF03783,55.8
masked_25_msa_transformer.fa,PF03783,PF03783_99,PF03783,50.2
masked_25_msa_transformer.fa,PF03783,PF03783_100,PF03783,57.4
masked_25_msa_transformer.fa,PF03783,PF03783_101,PF03783,65.1
masked_25_msa_transformer.fa,PF03783,PF03783_102,PF03783,49.4
masked_25_msa_transformer.fa,PF03783,PF03783_103,PF03783,66.2
masked_25_msa_transformer.fa,PF03783,PF03783_104,PF03783,65.4
masked_25_msa_transformer.fa,PF03783,PF03783_105,PF03783,47.9
masked_25_msa_transformer.fa,PF03783,PF03783_106,PF03783,66.5
masked_25_msa_transformer.fa,PF03783,PF03783_107,PF03783,50.5
masked_25_msa_transformer.fa,PF03783,PF03783_108,PF03783,38.7
masked_25_msa_transformer.fa,PF03783,PF03783_109,PF03783,67.9
masked_25_msa_transformer.fa,PF03783,PF03783_110,PF03783,73.3
masked_25_msa_transformer.fa,PF03783,PF03783_111,PF03783,50.5
masked_25_msa_transformer.fa,PF03783,PF03783_112,PF03783,80.8
masked_25_msa_transformer.fa,PF03783,PF03783_113,PF03783,82.8
masked_25_msa_transformer.fa,PF03783,PF03783_114,PF03783,88.2
masked_25_msa_transformer.fa,PF03783,PF03783_115,PF03783,29.5
masked_25_msa_transformer.fa,PF03783,PF03783_116,PF03783,81.5
masked_25_msa_transformer.fa,PF03783,PF03783_117,PF03783,58.2
masked_25_msa_transformer.fa,PF03783,PF03783_118,PF03783,69.1
masked_25_msa_transformer.fa,PF03783,PF03783_119,PF03783,34.5
masked_25_msa_transformer.fa,PF03783,PF03783_120,PF03783,43.7
masked_25_msa_transformer.fa,PF03783,PF03783_121,PF03783,30.1
masked_25_msa_transformer.fa,PF03783,PF03783_122,PF03783,66.8
masked_25_msa_transformer.fa,PF03783,PF03783_123,PF03783,84.1
masked_25_msa_transformer.fa,PF03783,PF03783_124,PF03783,86.1
masked_25_msa_transformer.fa,PF03783,PF03783_125,PF03783,79.7
masked_25_msa_transformer.fa,PF03783,PF03783_126,PF03783,62.9
masked_25_msa_transformer.fa,PF03783,PF03783_127,PF03783,55.9
masked_25_msa_transformer.fa,PF03783,PF03783_128,PF03783,43.3
masked_25_msa_transformer.fa,PF03783,PF03783_129,PF03783,29.6
masked_25_msa_transformer.fa,PF03783,PF03783_130,PF03783,77.9
masked_25_msa_transformer.fa,PF03783,PF03783_131,PF03783,75.1
masked_25_msa_transformer.fa,PF03783,PF03783_132,PF03783,63.7
masked_25_msa_transformer.fa,PF03783,PF03783_133,PF03783,90.9
masked_25_msa_transformer.fa,PF03783,PF03783_134,PF03783,34.1
masked_25_msa_transformer.fa,PF03783,PF03783_135,PF03783,48.8
masked_25_msa_transformer.fa,PF03783,PF03783_136,PF03783,52.3
masked_25_msa_transformer.fa,PF03783,PF03783_137,PF03783,43.1
masked_25_msa_transformer.fa,PF03783,PF03783_138,PF03783,48.5
masked_25_msa_transformer.fa,PF03783,PF03783_139,PF03783,83.2
masked_25_msa_transformer.fa,PF03783,PF03783_140,PF03783,48.7
masked_25_msa_transformer.fa,PF03783,PF03783_141,PF03783,91.9
masked_25_msa_transformer.fa,PF03783,PF03783_142,PF03783,27.9
masked_25_msa_transformer.fa,PF03783,PF03783_143,PF03783,63.6
masked_25_msa_transformer.fa,PF03783,PF03783_144,PF03783,51.1
