file,generated_family,best_hit_family,best_hit_score
masked_25.fa,PF13937,PF13937,37.5
masked_25.fa,PF13937,,
masked_25.fa,PF13937,PF13937,37.6
masked_25.fa,PF13937,PF13937,34.5
masked_25.fa,PF13937,,
masked_25.fa,PF13937,PF13937,25.9
masked_25.fa,PF13937,,
masked_25.fa,PF13937,,
masked_25.fa,PF13937,,
masked_25.fa,PF13937,PF13937,23.4
masked_25.fa,PF13937,,
masked_25.fa,PF13937,PF13937,23.1
masked_25.fa,PF13937,,
masked_25.fa,PF13937,,
masked_25.fa,PF13937,,
masked_25.fa,PF13937,PF13937,40.4
masked_25.fa,PF13937,PF13937,36.9
masked_25.fa,PF13937,PF13937,36.9
masked_25.fa,PF20327,PF20327,56.0
masked_25.fa,PF20327,PF20327,58.7
masked_25.fa,PF20327,PF20327,55.1
masked_25.fa,PF20327,PF20327,54.5
masked_25.fa,PF20327,PF20327,51.0
masked_25.fa,PF20327,PF20327,58.3
masked_25.fa,PF20327,PF20327,57.1
masked_25.fa,PF20327,PF20327,53.9
masked_25.fa,PF20327,PF20327,56.8
masked_25.fa,PF20327,PF20327,59.0
masked_25.fa,PF20327,PF20327,56.1
masked_25.fa,PF20327,PF20327,51.4
masked_25.fa,PF20327,PF20327,51.4
masked_25.fa,PF20327,PF20327,52.5
masked_25.fa,PF20327,PF20327,53.5
masked_25.fa,PF20327,PF20327,56.2
masked_25.fa,PF20327,PF20327,57.1
masked_25.fa,PF20327,PF20327,48.6
masked_25.fa,PF20327,PF20327,55.1
masked_25.fa,PF20327,PF20327,53.5
masked_25.fa,PF20327,PF07301,50.5
masked_25.fa,PF20327,PF07301,46.3
masked_25.fa,PF20327,PF07301,45.0
masked_25.fa,PF20327,PF20327,50.8
masked_25.fa,PF20327,PF20327,51.1
masked_25.fa,PF20327,PF20327,51.2
masked_25.fa,PF20327,PF20327,56.0
masked_25.fa,PF20327,PF20327,58.5
masked_25.fa,PF20327,PF20327,52.9
masked_25.fa,PF20327,PF20327,52.0
masked_25.fa,PF20327,PF20327,48.7
masked_25.fa,PF20327,PF20327,64.5
masked_25.fa,PF20327,PF20327,64.4
masked_25.fa,PF20327,PF20327,47.8
masked_25.fa,PF20327,PF20327,48.4
masked_25.fa,PF20327,PF20327,46.0
masked_25.fa,PF20327,PF20327,37.7
masked_25.fa,PF20327,PF20327,48.7
masked_25.fa,PF20327,PF20327,52.8
masked_25.fa,PF20327,PF20327,47.1
masked_25.fa,PF20327,PF20327,49.4
masked_25.fa,PF20327,PF20327,40.6
masked_25.fa,PF20327,PF20327,32.8
masked_25.fa,PF20327,PF20327,52.1
masked_25.fa,PF20327,PF20327,49.0
masked_25.fa,PF20327,PF20327,48.0
masked_25.fa,PF20327,PF20327,44.7
masked_25.fa,PF20327,PF20327,48.8
masked_25.fa,PF20327,PF20327,42.8
masked_25.fa,PF20327,PF20327,43.7
masked_25.fa,PF20327,PF20327,35.0
masked_25.fa,PF20327,PF20327,45.0
masked_25.fa,PF20327,PF20327,45.0
masked_25.fa,PF20327,PF20327,54.3
masked_25.fa,PF20327,PF20327,46.6
masked_25.fa,PF20327,PF20327,49.2
masked_25.fa,PF20327,PF20327,50.6
masked_25.fa,PF20327,PF20327,53.7
masked_25.fa,PF20327,PF20327,54.4
masked_25.fa,PF20327,PF20327,54.1
masked_25.fa,PF20327,PF20327,43.9
masked_25.fa,PF20327,PF20327,52.8
masked_25.fa,PF20327,PF20327,52.8
masked_25.fa,PF20327,PF20327,54.0
masked_25.fa,PF20327,PF20327,54.7
masked_25.fa,PF20327,PF20327,44.9
masked_25.fa,PF20327,PF20327,49.1
masked_25.fa,PF20327,PF20327,46.0
masked_25.fa,PF20327,PF20327,47.5
masked_25.fa,PF20327,PF20327,51.2
masked_25.fa,PF20327,PF20327,40.5
masked_25.fa,PF20327,PF20327,50.9
masked_25.fa,PF20327,PF20327,37.6
masked_25.fa,PF20327,PF20327,43.4
masked_25.fa,PF20327,PF20327,42.4
masked_25.fa,PF20327,PF20327,46.1
masked_25.fa,PF20327,PF20327,38.3
masked_25.fa,PF20327,PF20327,49.8
masked_25.fa,PF20327,PF20327,50.5
masked_25.fa,PF20327,PF20327,53.4
masked_25.fa,PF20327,PF20327,55.4
masked_25.fa,PF20327,PF20327,42.8
masked_25.fa,PF20327,PF20327,51.0
masked_25.fa,PF20327,PF20327,53.3
masked_25.fa,PF20327,PF20327,56.6
masked_25.fa,PF20327,PF20327,56.6
masked_25.fa,PF20327,PF20327,45.4
masked_25.fa,PF20327,PF20327,56.2
masked_25.fa,PF20327,PF20327,35.4
masked_25.fa,PF20327,PF20327,45.0
masked_25.fa,PF20327,PF20327,35.7
masked_25.fa,PF20327,PF20327,30.5
masked_25.fa,PF20327,PF20327,49.4
masked_25.fa,PF20327,PF20327,52.3
masked_25.fa,PF20327,PF20327,49.9
masked_25.fa,PF20327,PF20327,50.5
masked_25.fa,PF20327,PF20327,48.7
masked_25.fa,PF20327,PF20327,51.7
masked_25.fa,PF20327,PF20327,51.9
masked_25.fa,PF20327,PF20327,44.5
masked_25.fa,PF20327,PF20327,49.7
masked_25.fa,PF20327,PF20327,52.0
masked_25.fa,PF20327,PF07301,44.1
masked_25.fa,PF20327,PF20327,51.7
masked_25.fa,PF20327,PF20327,34.8
masked_25.fa,PF20327,PF20327,41.8
masked_25.fa,PF20327,PF20327,46.7
masked_25.fa,PF20327,PF20327,27.7
masked_25.fa,PF20327,PF20327,51.6
masked_25.fa,PF20327,PF07301,42.9
masked_25.fa,PF20327,PF20327,52.0
masked_25.fa,PF20327,PF20327,45.2
masked_25.fa,PF20327,PF07301,47.7
masked_25.fa,PF20327,PF20327,41.7
masked_25.fa,PF20327,PF20327,53.9
masked_25.fa,PF20327,PF20327,53.7
masked_25.fa,PF20327,PF20327,47.4
masked_25.fa,PF20327,PF20327,44.2
masked_25.fa,PF20327,PF20327,45.0
masked_25.fa,PF20327,PF20327,52.7
masked_25.fa,PF20327,PF20327,53.9
masked_25.fa,PF20327,PF20327,50.0
masked_25.fa,PF20327,PF07301,40.1
masked_25.fa,PF20327,PF20327,54.9
masked_25.fa,PF20327,PF20327,54.4
masked_25.fa,PF20327,PF20327,47.8
masked_25.fa,PF20327,PF20327,50.7
masked_25.fa,PF20327,PF20327,47.2
masked_25.fa,PF20327,PF20327,44.4
masked_25.fa,PF20327,PF20327,44.0
masked_25.fa,PF20327,PF20327,40.6
masked_25.fa,PF20327,PF20327,58.5
masked_25.fa,PF20327,PF20327,43.2
masked_25.fa,PF20327,PF20327,44.2
masked_25.fa,PF20327,PF20327,54.3
masked_25.fa,PF20327,PF20327,44.6
masked_25.fa,PF20327,PF20327,58.6
masked_25.fa,PF20327,PF20327,34.2
masked_25.fa,PF20327,PF20327,41.0
masked_25.fa,PF20327,PF20327,60.8
masked_25.fa,PF20327,PF20327,60.8
masked_25.fa,PF20327,PF20327,60.8
masked_25.fa,PF20327,PF20327,60.8
masked_25.fa,PF20327,PF20327,44.6
masked_25.fa,PF20327,PF20327,45.8
masked_25.fa,PF20327,PF20327,59.8
masked_25.fa,PF20327,PF20327,58.1
masked_25.fa,PF20327,PF20327,51.6
masked_25.fa,PF20327,PF20327,54.4
masked_25.fa,PF20327,PF20327,47.5
masked_25.fa,PF20327,PF20327,54.3
masked_25.fa,PF20327,PF20327,48.8
masked_25.fa,PF20327,PF20327,31.5
masked_25.fa,PF20327,PF20327,48.3
masked_25.fa,PF20327,PF20327,43.6
masked_25.fa,PF20327,PF20327,48.9
masked_25.fa,PF20327,PF20327,43.7
masked_25.fa,PF20327,PF20327,46.7
masked_25.fa,PF20327,PF20327,31.0
masked_25.fa,PF20327,PF20327,41.9
masked_25.fa,PF20327,PF20327,44.3
masked_25.fa,PF20327,PF20327,53.3
masked_25.fa,PF20327,PF20327,51.2
masked_25.fa,PF20327,PF20327,42.5
masked_25.fa,PF20327,PF20327,50.1
masked_25.fa,PF20327,PF20327,53.4
masked_25.fa,PF20327,PF20327,55.4
masked_25.fa,PF20327,PF20327,51.4
masked_25.fa,PF20327,PF20327,51.1
masked_25.fa,PF20327,PF20327,47.1
masked_25.fa,PF20327,PF20327,47.4
masked_25.fa,PF20327,PF20327,53.3
masked_25.fa,PF20327,PF20327,55.2
masked_25.fa,PF20327,PF20327,55.0
masked_25.fa,PF20327,PF20327,46.3
masked_25.fa,PF20327,PF20327,51.6
masked_25.fa,PF20327,PF20327,50.3
masked_25.fa,PF20327,PF20327,49.9
masked_25.fa,PF20327,PF20327,58.9
masked_25.fa,PF20327,PF20327,31.1
masked_25.fa,PF20327,PF07301,45.0
masked_25.fa,PF20327,PF20327,50.6
masked_25.fa,PF20327,PF20327,49.7
masked_25.fa,PF20327,PF20327,53.2
masked_25.fa,PF20327,PF20327,58.5
masked_25.fa,PF20327,PF20327,30.0
masked_25.fa,PF20327,PF20327,54.8
masked_25.fa,PF20327,PF20327,54.5
masked_25.fa,PF20327,PF20327,49.2
masked_25.fa,PF20327,PF20327,49.5
masked_25.fa,PF20327,PF20327,53.2
masked_25.fa,PF20327,PF20327,53.2
masked_25.fa,PF20327,PF20327,39.3
masked_25.fa,PF20327,PF20327,55.5
masked_25.fa,PF20327,PF20327,44.1
masked_25.fa,PF20327,PF20327,52.6
masked_25.fa,PF20327,PF20327,53.1
masked_25.fa,PF20327,PF20327,36.0
masked_25.fa,PF20327,PF20327,55.8
masked_25.fa,PF20327,PF20327,57.4
masked_25.fa,PF08522,PF08522,34.4
masked_25.fa,PF08522,PF08522,53.6
masked_25.fa,PF08522,PF08522,53.6
masked_25.fa,PF08522,PF08522,53.7
masked_25.fa,PF08522,PF08522,56.8
masked_25.fa,PF08522,PF08522,57.8
masked_25.fa,PF08522,PF08522,39.9
masked_25.fa,PF08522,PF08522,51.8
masked_25.fa,PF08522,PF08522,55.1
masked_25.fa,PF08522,PF08522,43.4
masked_25.fa,PF08522,PF08522,52.6
masked_25.fa,PF08522,PF08522,44.9
masked_25.fa,PF08522,PF08522,43.9
masked_25.fa,PF08522,PF08522,29.5
masked_25.fa,PF08522,PF08522,38.2
masked_25.fa,PF08522,PF08522,50.2
masked_25.fa,PF08522,PF08522,34.4
masked_25.fa,PF08522,PF08522,49.0
masked_25.fa,PF08522,PF08522,55.9
masked_25.fa,PF08522,PF08522,56.9
masked_25.fa,PF08522,PF08522,41.9
masked_25.fa,PF08522,PF08522,47.8
masked_25.fa,PF08522,PF08522,47.8
masked_25.fa,PF08522,PF08522,57.1
masked_25.fa,PF08522,PF08522,62.5
masked_25.fa,PF08522,PF08522,57.1
masked_25.fa,PF08522,PF08522,47.6
masked_25.fa,PF08522,PF08522,44.5
masked_25.fa,PF08522,PF08522,62.5
masked_25.fa,PF08522,PF08522,52.9
masked_25.fa,PF08522,PF08522,59.4
masked_25.fa,PF08522,PF08522,56.6
masked_25.fa,PF08522,PF08522,52.2
masked_25.fa,PF08522,PF08522,51.1
masked_25.fa,PF08522,PF08522,34.8
masked_25.fa,PF08522,PF08522,51.5
masked_25.fa,PF08522,PF08522,42.9
masked_25.fa,PF08522,PF08522,45.6
masked_25.fa,PF08522,PF08522,64.0
masked_25.fa,PF08522,PF08522,62.5
masked_25.fa,PF08522,PF08522,63.2
masked_25.fa,PF08522,PF08522,56.3
masked_25.fa,PF08522,PF08522,50.8
masked_25.fa,PF08522,PF08522,39.4
masked_25.fa,PF08522,PF08522,43.4
masked_25.fa,PF08522,PF08522,63.5
masked_25.fa,PF08522,PF08522,35.4
masked_25.fa,PF08522,PF08522,59.7
masked_25.fa,PF08522,PF08522,64.0
masked_25.fa,PF08522,PF08522,53.9
masked_25.fa,PF08522,PF08522,41.0
masked_25.fa,PF08522,PF08522,45.2
masked_25.fa,PF08522,PF08522,41.7
masked_25.fa,PF08522,PF08522,34.3
masked_25.fa,PF08522,PF08522,42.0
masked_25.fa,PF08522,PF08522,59.9
masked_25.fa,PF08522,PF08522,37.8
masked_25.fa,PF08522,PF08522,43.6
masked_25.fa,PF08522,PF08522,48.2
masked_25.fa,PF08522,PF08522,51.2
masked_25.fa,PF08522,PF08522,42.9
masked_25.fa,PF08522,PF08522,45.2
masked_25.fa,PF08522,PF08522,54.9
masked_25.fa,PF08522,PF08522,52.1
masked_25.fa,PF08522,PF08522,49.5
masked_25.fa,PF08522,PF08522,48.0
masked_25.fa,PF08522,PF08522,46.5
masked_25.fa,PF08522,PF08522,44.0
masked_25.fa,PF08522,PF08522,51.3
masked_25.fa,PF08522,PF08522,46.5
masked_25.fa,PF08522,PF08522,41.4
masked_25.fa,PF08522,PF08522,38.2
masked_25.fa,PF08522,PF08522,46.5
masked_25.fa,PF08522,PF08522,46.5
masked_25.fa,PF08522,PF08522,46.6
masked_25.fa,PF08522,PF08522,41.1
masked_25.fa,PF08522,PF08522,47.7
masked_25.fa,PF08522,PF08522,54.2
masked_25.fa,PF08522,PF08522,47.3
masked_25.fa,PF08522,PF08522,51.6
masked_25.fa,PF08522,PF08522,54.3
masked_25.fa,PF08522,PF08522,42.7
masked_25.fa,PF08522,PF08522,60.8
masked_25.fa,PF08522,PF08522,51.5
masked_25.fa,PF08522,PF08522,47.8
masked_25.fa,PF08522,PF08522,42.5
masked_25.fa,PF08522,PF08522,43.0
masked_25.fa,PF08522,PF08522,52.2
masked_25.fa,PF08522,PF08522,38.5
masked_25.fa,PF08522,PF08522,60.4
masked_25.fa,PF08522,PF08522,62.1
masked_25.fa,PF08522,PF08522,37.9
masked_25.fa,PF08522,PF08522,44.2
masked_25.fa,PF08522,PF08522,51.1
masked_25.fa,PF08522,PF08522,40.6
masked_25.fa,PF08522,PF08522,51.3
masked_25.fa,PF08522,PF08522,54.1
masked_25.fa,PF08522,PF08522,53.9
masked_25.fa,PF08522,PF08522,39.2
masked_25.fa,PF08522,PF08522,34.5
masked_25.fa,PF08522,PF08522,43.8
masked_25.fa,PF08522,PF08522,67.3
masked_25.fa,PF08522,PF08522,52.1
masked_25.fa,PF08522,PF08522,34.9
masked_25.fa,PF08522,PF08522,41.8
masked_25.fa,PF08522,PF08522,39.8
masked_25.fa,PF08522,PF08522,35.4
masked_25.fa,PF08522,PF08522,66.0
masked_25.fa,PF08522,PF08522,46.6
masked_25.fa,PF08522,PF08522,35.5
masked_25.fa,PF08522,PF08522,61.9
masked_25.fa,PF08522,PF08522,59.4
masked_25.fa,PF08522,PF08522,60.9
masked_25.fa,PF08522,PF08522,41.0
masked_25.fa,PF08522,PF08522,55.0
masked_25.fa,PF08522,PF08522,35.2
masked_25.fa,PF08522,PF08522,37.6
masked_25.fa,PF08522,PF08522,49.3
masked_25.fa,PF08522,PF08522,34.6
masked_25.fa,PF08522,PF08522,42.1
masked_25.fa,PF08522,PF08522,40.5
masked_25.fa,PF08522,PF08522,52.8
masked_25.fa,PF08522,PF08522,42.5
masked_25.fa,PF08522,PF08522,48.9
masked_25.fa,PF08522,PF08522,51.1
masked_25.fa,PF08522,PF08522,30.9
masked_25.fa,PF08522,PF08522,41.8
masked_25.fa,PF08522,PF08522,41.9
masked_25.fa,PF08522,PF08522,46.0
masked_25.fa,PF08522,PF08522,37.5
masked_25.fa,PF08522,PF08522,37.4
masked_25.fa,PF08522,PF08522,63.5
masked_25.fa,PF08522,PF08522,51.1
masked_25.fa,PF08522,PF08522,64.0
masked_25.fa,PF08522,PF08522,38.7
masked_25.fa,PF08522,PF08522,57.6
masked_25.fa,PF08522,PF08522,50.6
masked_25.fa,PF08522,PF08522,51.1
masked_25.fa,PF08522,PF08522,64.0
masked_25.fa,PF08522,PF08522,32.3
masked_25.fa,PF08522,PF08522,44.7
masked_25.fa,PF08522,PF08522,49.2
masked_25.fa,PF08522,PF08522,39.5
masked_25.fa,PF08522,PF08522,42.7
masked_25.fa,PF08522,PF08522,43.8
masked_25.fa,PF08522,PF08522,33.9
masked_25.fa,PF08522,PF08522,29.9
masked_25.fa,PF08522,PF08522,60.7
masked_25.fa,PF08522,PF08522,56.3
masked_25.fa,PF08522,PF08522,55.0
masked_25.fa,PF08522,PF08522,32.4
masked_25.fa,PF08522,PF08522,49.9
masked_25.fa,PF08522,PF08522,55.8
masked_25.fa,PF08522,PF08522,38.9
masked_25.fa,PF08522,PF08522,41.0
masked_25.fa,PF08522,PF08522,33.9
masked_25.fa,PF08522,PF08522,56.0
masked_25.fa,PF08522,PF08522,49.5
masked_25.fa,PF08522,PF08522,31.8
masked_25.fa,PF08522,PF08522,54.5
masked_25.fa,PF08522,PF08522,58.6
masked_25.fa,PF08522,PF08522,62.1
masked_25.fa,PF08522,PF08522,61.0
masked_25.fa,PF08522,PF08522,33.0
masked_25.fa,PF08522,PF08522,78.5
masked_25.fa,PF08522,PF08522,48.2
masked_25.fa,PF08522,PF08522,57.2
masked_25.fa,PF08522,PF08522,49.4
masked_25.fa,PF08522,PF08522,52.2
masked_25.fa,PF08522,PF08522,69.0
masked_25.fa,PF08522,PF08522,48.2
masked_25.fa,PF08522,PF08522,57.6
masked_25.fa,PF08522,PF08522,73.7
masked_25.fa,PF08522,PF08522,54.0
masked_25.fa,PF08522,PF08522,56.0
masked_25.fa,PF08522,PF08522,58.8
masked_25.fa,PF08522,PF08522,59.6
masked_25.fa,PF08522,PF08522,59.6
masked_25.fa,PF08522,PF08522,48.2
masked_25.fa,PF08522,PF08522,71.4
masked_25.fa,PF08522,PF08522,59.6
masked_25.fa,PF08522,PF08522,51.6
masked_25.fa,PF08522,PF08522,65.1
masked_25.fa,PF08522,PF08522,56.9
masked_25.fa,PF08522,PF08522,46.8
masked_25.fa,PF08522,PF08522,42.3
masked_25.fa,PF08522,PF08522,24.3
masked_25.fa,PF08522,PF08522,49.8
masked_25.fa,PF08522,PF08522,33.0
masked_25.fa,PF08522,PF08522,36.7
masked_25.fa,PF08522,PF08522,43.0
masked_25.fa,PF08522,PF08522,36.7
masked_25.fa,PF08522,PF08522,25.2
masked_25.fa,PF08522,PF08522,56.9
masked_25.fa,PF08522,PF08522,61.5
masked_25.fa,PF08522,PF08522,56.9
masked_25.fa,PF08522,PF08522,54.9
masked_25.fa,PF08522,PF08522,77.9
masked_25.fa,PF08522,PF08522,39.4
masked_25.fa,PF08522,PF08522,58.9
masked_25.fa,PF13247,PF13247,28.3
masked_25.fa,PF13247,PF13247,45.3
masked_25.fa,PF13247,PF13247,42.6
masked_25.fa,PF13247,PF13247,44.0
masked_25.fa,PF13247,PF13247,45.3
masked_25.fa,PF13247,PF13247,47.4
masked_25.fa,PF13247,PF13247,45.8
masked_25.fa,PF13247,PF13247,52.0
masked_25.fa,PF13247,PF13247,52.0
masked_25.fa,PF13247,PF13247,47.7
masked_25.fa,PF13247,PF13247,45.3
masked_25.fa,PF13247,PF13247,48.7
masked_25.fa,PF13247,PF13247,45.5
masked_25.fa,PF13247,PF13247,49.1
masked_25.fa,PF13247,PF13247,53.5
masked_25.fa,PF13247,PF13247,52.2
masked_25.fa,PF13247,PF13247,41.9
masked_25.fa,PF13247,PF13247,46.0
masked_25.fa,PF13247,PF13247,47.6
masked_25.fa,PF13247,PF13247,44.8
masked_25.fa,PF13247,PF13247,39.5
masked_25.fa,PF13247,PF13247,47.1
masked_25.fa,PF13247,PF13247,48.5
masked_25.fa,PF13247,PF13247,44.7
masked_25.fa,PF13247,PF13247,45.0
masked_25.fa,PF13247,PF13247,45.1
masked_25.fa,PF13247,PF13247,44.1
masked_25.fa,PF13247,PF13247,42.7
masked_25.fa,PF13247,PF13247,39.9
masked_25.fa,PF13247,PF13247,32.1
masked_25.fa,PF13247,PF13247,26.2
masked_25.fa,PF13247,PF13247,31.1
masked_25.fa,PF13247,PF13247,37.0
masked_25.fa,PF13247,PF13247,37.4
masked_25.fa,PF13247,PF13247,62.6
masked_25.fa,PF13247,PF13247,47.7
masked_25.fa,PF13247,PF13247,48.1
masked_25.fa,PF13247,PF13247,30.2
masked_25.fa,PF13247,PF13247,45.5
masked_25.fa,PF13247,PF13247,30.9
masked_25.fa,PF13247,PF13247,29.6
masked_25.fa,PF13247,PF13247,50.4
masked_25.fa,PF13247,PF13247,36.3
masked_25.fa,PF13247,PF13247,33.0
masked_25.fa,PF13247,PF13247,40.1
masked_25.fa,PF13247,PF13247,29.3
masked_25.fa,PF13247,PF13247,30.9
masked_25.fa,PF13247,PF13247,42.3
masked_25.fa,PF13247,PF13247,27.9
masked_25.fa,PF13247,PF13247,28.1
masked_25.fa,PF13247,PF13247,31.1
masked_25.fa,PF13247,PF13247,33.0
masked_25.fa,PF13247,PF13247,38.4
masked_25.fa,PF13247,PF13247,38.7
masked_25.fa,PF13247,PF13247,35.0
masked_25.fa,PF13247,PF13247,41.2
masked_25.fa,PF13247,PF13247,42.3
masked_25.fa,PF13247,PF13247,28.9
masked_25.fa,PF13247,PF13247,25.2
masked_25.fa,PF13247,PF13247,30.6
masked_25.fa,PF13247,PF13247,51.5
masked_25.fa,PF13247,PF13247,48.5
masked_25.fa,PF13247,PF13247,53.1
masked_25.fa,PF13247,PF13247,44.3
masked_25.fa,PF13247,PF13247,38.7
masked_25.fa,PF13247,PF13247,50.8
masked_25.fa,PF13247,PF13247,51.5
masked_25.fa,PF13247,PF13247,44.2
masked_25.fa,PF13247,PF13247,33.1
masked_25.fa,PF13247,PF13247,35.8
masked_25.fa,PF13247,PF13247,39.3
masked_25.fa,PF13247,PF13247,41.2
masked_25.fa,PF13247,PF13247,28.3
masked_25.fa,PF13247,PF13247,47.5
masked_25.fa,PF13247,PF13247,29.2
masked_25.fa,PF13247,PF13247,53.4
masked_25.fa,PF13247,PF13247,40.3
masked_25.fa,PF13247,PF13247,34.9
masked_25.fa,PF13247,PF13247,46.6
masked_25.fa,PF13247,PF13247,43.6
masked_25.fa,PF13247,PF13247,39.8
masked_25.fa,PF13247,PF13247,44.8
masked_25.fa,PF13247,PF13247,39.1
masked_25.fa,PF13247,PF13247,44.2
masked_25.fa,PF13247,PF13247,54.0
masked_25.fa,PF13247,PF13247,49.2
masked_25.fa,PF13247,PF13247,43.6
masked_25.fa,PF13247,PF13247,36.3
masked_25.fa,PF13247,PF13247,38.0
masked_25.fa,PF13247,PF13247,51.6
masked_25.fa,PF13247,PF13247,48.5
masked_25.fa,PF13247,PF13247,31.6
masked_25.fa,PF13247,PF13247,44.0
masked_25.fa,PF13247,PF13247,27.0
masked_25.fa,PF13247,PF13247,34.8
masked_25.fa,PF13247,PF13247,55.0
masked_25.fa,PF13247,PF13247,48.4
masked_25.fa,PF13247,PF13247,43.3
masked_25.fa,PF13247,PF13247,40.6
masked_25.fa,PF13247,PF13247,48.6
masked_25.fa,PF13247,PF13247,51.6
masked_25.fa,PF13247,PF13247,42.7
masked_25.fa,PF13247,PF13247,27.9
masked_25.fa,PF13247,PF13247,38.0
masked_25.fa,PF13247,PF13247,53.0
masked_25.fa,PF13247,PF13247,40.4
masked_25.fa,PF13247,PF13247,49.8
masked_25.fa,PF13247,PF13247,35.2
masked_25.fa,PF13247,PF13247,34.0
masked_25.fa,PF13247,PF13247,49.6
masked_25.fa,PF13247,PF13247,51.0
masked_25.fa,PF13247,PF13247,42.9
masked_25.fa,PF13247,PF13247,47.4
masked_25.fa,PF13247,PF13247,28.0
masked_25.fa,PF13247,PF13247,44.0
masked_25.fa,PF13247,PF13247,45.7
masked_25.fa,PF13247,PF13247,27.8
masked_25.fa,PF13247,PF13247,50.1
masked_25.fa,PF13247,PF13247,45.3
masked_25.fa,PF13247,PF13247,30.2
masked_25.fa,PF13247,PF13247,41.7
masked_25.fa,PF13247,PF13247,38.9
masked_25.fa,PF13247,PF13247,45.9
masked_25.fa,PF13247,PF13247,48.5
masked_25.fa,PF13247,PF13247,30.7
masked_25.fa,PF13247,PF13247,30.7
masked_25.fa,PF13247,PF13247,30.1
masked_25.fa,PF13247,PF13247,36.5
masked_25.fa,PF13247,PF13247,45.2
masked_25.fa,PF13247,PF13247,26.2
masked_25.fa,PF13247,PF13247,37.0
masked_25.fa,PF13247,PF13247,30.2
masked_25.fa,PF13247,PF13247,27.5
masked_25.fa,PF13247,PF13247,46.8
masked_25.fa,PF13247,PF13247,36.6
masked_25.fa,PF13247,PF13247,37.1
masked_25.fa,PF13247,PF13247,45.7
masked_25.fa,PF13247,PF13247,42.3
masked_25.fa,PF13247,PF13247,43.0
masked_25.fa,PF13247,PF13247,48.0
masked_25.fa,PF13247,,
masked_25.fa,PF13247,PF13247,25.6
masked_25.fa,PF13247,PF13247,50.3
masked_25.fa,PF13247,PF13247,39.0
masked_25.fa,PF13247,PF13247,49.0
masked_25.fa,PF13247,PF13247,49.3
masked_25.fa,PF13247,PF13247,29.8
masked_25.fa,PF13247,PF13247,52.3
masked_25.fa,PF13247,PF13247,32.7
masked_25.fa,PF13247,PF13247,51.3
masked_25.fa,PF13247,PF13247,59.7
masked_25.fa,PF13247,PF13247,26.5
masked_25.fa,PF13247,PF13247,58.2
masked_25.fa,PF13247,PF13247,36.5
masked_25.fa,PF13247,PF13247,47.4
masked_25.fa,PF13247,PF13247,36.2
masked_25.fa,PF13247,PF13247,39.0
masked_25.fa,PF13247,PF13247,31.1
masked_25.fa,PF13247,PF13247,45.2
masked_25.fa,PF13247,PF13247,45.6
masked_25.fa,PF13247,PF13247,43.0
masked_25.fa,PF13247,PF13247,25.7
masked_25.fa,PF13247,PF13247,48.0
masked_25.fa,PF13247,PF13247,36.2
masked_25.fa,PF13247,PF13247,34.3
masked_25.fa,PF13247,PF13247,42.3
masked_25.fa,PF13247,PF13247,47.9
masked_25.fa,PF13247,PF13247,34.7
masked_25.fa,PF13247,PF13247,49.0
masked_25.fa,PF13247,PF13247,47.7
masked_25.fa,PF13247,PF13247,41.9
masked_25.fa,PF13247,PF13247,26.4
masked_25.fa,PF13247,PF13247,31.5
masked_25.fa,PF13247,PF13247,32.2
masked_25.fa,PF13247,PF13247,31.7
masked_25.fa,PF13247,PF13247,41.8
masked_25.fa,PF13247,PF13247,31.6
masked_25.fa,PF13247,PF13247,45.6
masked_25.fa,PF13247,PF13247,39.0
masked_25.fa,PF13247,PF13247,48.1
masked_25.fa,PF13247,PF13247,48.9
masked_25.fa,PF13247,PF13247,48.4
masked_25.fa,PF13247,PF13247,28.9
masked_25.fa,PF13247,PF13247,40.3
masked_25.fa,PF13247,PF13247,25.8
masked_25.fa,PF13247,PF13247,36.9
masked_25.fa,PF13247,PF13247,34.1
masked_25.fa,PF13247,PF13247,24.0
masked_25.fa,PF13247,,
masked_25.fa,PF13247,PF13247,29.4
masked_25.fa,PF13247,PF13247,31.9
masked_25.fa,PF13247,PF13247,39.1
masked_25.fa,PF13247,PF13247,25.4
masked_25.fa,PF13247,PF13247,33.8
masked_25.fa,PF13247,PF13247,28.0
masked_25.fa,PF13247,PF13247,48.5
masked_25.fa,PF13247,PF13247,24.1
masked_25.fa,PF13247,PF13247,33.7
masked_25.fa,PF13247,PF13247,45.7
masked_25.fa,PF13247,PF13247,44.6
masked_25.fa,PF06577,PF06577,59.3
masked_25.fa,PF06577,PF06577,61.6
masked_25.fa,PF06577,PF06577,59.4
masked_25.fa,PF06577,PF06577,72.1
masked_25.fa,PF06577,PF06577,60.9
masked_25.fa,PF06577,PF06577,77.2
masked_25.fa,PF06577,PF06577,60.3
masked_25.fa,PF06577,PF06577,76.2
masked_25.fa,PF06577,PF06577,66.6
masked_25.fa,PF06577,PF06577,113.5
masked_25.fa,PF06577,PF06577,86.8
masked_25.fa,PF06577,PF06577,63.8
masked_25.fa,PF06577,PF06577,74.6
masked_25.fa,PF06577,PF06577,59.4
masked_25.fa,PF06577,PF06577,68.3
masked_25.fa,PF06577,PF06577,62.1
masked_25.fa,PF06577,PF06577,110.9
masked_25.fa,PF06577,PF06577,82.6
masked_25.fa,PF06577,PF06577,65.9
masked_25.fa,PF06577,PF06577,65.5
